# {"env_id": "PickbotReachOrientDoorHandle-v5", "t_start": 1567723370.4598494} 
r,l,t
1,2,22697.208946
0,35,22706.674676
0,14,22712.391572
0,23,22719.680037
0,15,22725.726289
0,2,22729.291571
0,22,22735.527541
0,36,22744.361971
0,23,22749.826087
0,2,22753.263834
0,34,22762.799865
0,17,22769.183576
0,31,22777.349669
0,2,22780.896647
1,2,22784.410813
0,20,22791.244262
0,38,22800.238028
1,2,22803.788206
0,19,22809.691507
0,21,22816.777687
1,2,22820.341854
0,6,22823.587979
0,16,22829.739161
0,28,22836.029946
0,35,22845.81612
0,19,22851.684236
0,37,22861.675433
0,47,22873.326381
0,4,22877.146072
0,28,22886.172577
0,43,22897.338232
0,33,22905.837257
1,2,22909.645071
0,4,22911.548746
0,17,22917.096065
0,41,22927.088104
1,2,22930.915747
1,24,22938.351722
0,29,22944.316726
0,6,22946.021987
0,32,22952.9221
0,44,22964.194366
0,29,22972.90097
0,24,22979.814767
0,33,22989.102718
0,22,22996.286162
0,25,23002.726234
0,36,23010.531603
1,2,23014.269884
0,28,23023.345141
0,16,23029.462751
0,22,23036.604056
0,41,23047.30398
0,40,23056.609839
0,40,23066.138066
0,3,23067.693828
0,16,23073.711117
0,31,23082.716148
0,33,23089.554881
0,37,23099.750186
0,37,23107.835454
0,33,23115.739827
0,1,23116.625408
0,11,23119.615789
0,11,23122.733123
0,27,23131.011631
1,2,23134.519805
0,28,23140.959749
0,23,23146.794693
0,33,23156.193407
1,2,23160.130255
0,37,23168.992136
0,32,23177.990784
0,25,23183.722494
0,43,23194.789962
0,20,23201.777385
0,18,23208.122077
0,10,23210.682518
1,2,23214.527728
0,28,23222.92796
0,32,23231.910269
0,16,23237.402187
0,13,23242.830726
0,17,23249.173121
0,33,23258.436129
0,44,23269.984246
0,14,23275.742678
0,28,23282.017128
0,19,23288.878129
0,24,23296.475824
0,32,23305.630116
1,2,23309.726454
0,5,23311.545277
0,41,23322.282971
0,18,23328.909529
1,1,23331.404078
0,19,23339.127741
0,28,23347.530342
0,49,23360.046978
1,2,23363.661078
0,42,23374.752091
0,12,23380.136418
0,21,23387.176237
0,12,23392.541654
0,50,23404.858589
0,10,23409.866529
0,22,23416.869228
0,3,23418.481911
0,31,23427.424233
0,32,23436.395858
0,48,23447.899659
1,2,23451.736431
0,41,23461.763338
0,32,23470.86125
1,2,23474.612799
0,32,23483.714923
0,17,23489.981716
0,16,23496.145484
0,14,23501.80634
0,24,23509.427721
0,50,23522.004678
1,2,23525.730736
0,42,23536.91412
0,24,23543.467708
0,13,23547.631794
0,17,23553.801788
0,33,23563.204237
1,1,23565.735997
0,24,23572.487583
0,23,23579.891981
0,2,23583.499652
0,19,23590.058593
0,19,23596.858297
1,2,23600.809921
1,1,23603.243361
0,38,23613.467241
0,55,23626.800191
1,2,23630.694899
0,45,23642.3495
0,2,23645.898092
0,24,23651.463705
1,2,23655.36024
0,30,23664.042535
0,49,23676.459108
0,25,23684.395195
0,33,23691.86876
0,23,23699.255419
0,33,23708.395977
0,28,23714.629451
1,2,23718.305889
0,2,23721.786054
0,8,23726.3294
0,2,23729.766469
0,36,23739.626088
0,46,23751.213741
0,42,23762.221109
0,35,23771.7852
0,16,23777.984186
0,18,23784.313101
0,43,23795.365095
0,52,23810.71944
0,1,23812.683336
0,22,23819.778967
0,25,23825.476837
0,6,23827.623356
0,8,23832.227035
0,10,23835.419617
0,13,23840.857585
0,40,23849.622232
0,43,23860.92813
0,47,23873.23013
0,24,23878.787573
0,24,23886.801609
0,35,23896.460083
0,26,23904.596012
0,31,23913.520081
0,25,23919.194628
0,28,23926.401726
0,13,23932.169585
1,2,23935.927124
0,14,23941.878096
0,39,23952.566724
0,11,23957.741763
0,48,23969.024129
0,50,23980.25194
0,34,23987.694214
0,34,23997.212536
0,32,24005.479589
0,41,24016.351501
0,33,24025.519389
0,11,24028.781406
0,43,24039.808961
0,29,24048.307207
0,20,24055.112479
0,16,24061.311128
0,37,24071.041334
0,50,24083.639222
0,26,24091.589574
0,9,24096.237406
0,7,24099.617405
1,2,24103.064588
0,3,24106.358982
0,37,24116.348095
0,27,24123.400616
0,24,24130.92828
0,28,24139.515122
0,23,24146.889849
0,8,24151.48431
0,16,24157.544347
0,27,24165.592436
0,46,24177.240422
0,16,24183.363066
0,27,24192.039991
0,17,24198.358502
0,16,24204.539098
0,22,24211.704119
0,16,24217.852371
0,39,24228.270089
0,33,24237.710605
0,30,24246.382477
1,2,24250.16418
0,31,24257.932791
0,5,24260.602428
0,47,24272.354704
1,2,24276.091141
0,12,24281.546567
0,29,24290.175052
0,16,24296.363666
0,500,24557.11537
0,16,24563.23377
0,29,24571.818917
0,9,24576.859684
0,56,24591.149745
0,10,24596.084102
0,38,24606.352168
0,55,24619.968029
0,49,24631.611545
1,1,24634.151906
1,28,24643.040584
1,27,24651.212928
1,27,24658.60823
0,28,24667.172238
0,33,24674.369759
0,17,24680.995818
0,5,24685.456378
0,16,24691.940882
0,22,24698.002832
0,17,24704.107139
0,8,24708.820904
0,44,24719.996649
0,27,24728.159951
0,51,24741.265787
0,2,24744.772815
0,22,24751.993023
0,27,24758.859114
0,27,24765.614857
0,23,24771.038554
0,47,24781.598107
0,41,24792.33735
0,28,24800.905325
0,34,24810.36801
1,2,24814.251843
0,16,24820.53196
0,28,24828.942619
0,31,24835.75747
0,41,24847.035172
1,2,24850.852241
0,31,24860.000074
0,39,24869.308264
1,2,24873.159695
0,5,24874.801516
0,26,24881.602341
1,2,24885.269893
0,6,24887.570874
0,31,24894.534467
1,2,24898.442105
0,16,24904.795778
0,25,24913.624671
0,30,24922.368645
0,31,24929.236473
0,6,24933.402026
0,10,24936.430012
1,1,24938.800215
0,29,24948.608322
0,34,24957.898016
0,51,24969.110443
0,22,24976.326991
0,16,24982.40815
0,27,24988.439396
0,44,24999.632093
0,32,25008.936156
0,8,25011.640489
0,55,25025.076415
0,35,25034.781193
0,46,25045.097883
0,44,25056.465925
0,33,25065.725122
0,36,25075.561423
0,23,25083.083049
0,7,25085.375276
0,13,25090.71519
0,22,25097.798616
0,51,25110.35888
0,17,25115.838451
1,2,25119.411463
0,19,25125.962808
0,38,25134.898749
0,12,25138.664087
0,52,25151.618094
0,13,25155.778061
0,16,25161.99266
0,45,25173.752314
1,2,25177.445519
0,49,25189.996488
1,2,25193.796584
1,28,25201.864483
0,29,25210.395845
0,38,25218.698669
0,17,25225.046635
0,29,25233.46025
1,2,25237.218643
0,43,25248.436114
0,22,25255.647252
0,15,25260.204732
0,29,25268.863244
0,21,25275.90414
0,38,25286.072066
0,30,25294.345323
0,40,25304.908152
0,46,25315.361468
0,22,25322.549031
0,39,25332.984897
0,18,25338.163607
0,39,25348.413565
0,25,25356.217691
0,28,25364.805804
0,32,25373.93338
0,31,25382.777348
1,2,25386.210946
0,32,25395.32912
0,43,25406.494132
0,25,25414.412823
0,47,25426.44887
0,15,25432.400288
0,38,25442.797619
1,2,25446.56264
0,28,25454.987815
1,1,25457.356461
0,22,25464.480009
0,16,25470.687058
0,17,25476.210257
0,9,25480.402278
0,21,25485.264363
0,29,25493.734689
0,9,25498.502254
0,32,25507.323553
0,43,25516.9443
0,37,25527.290749
1,2,25530.840233
0,33,25539.399602
0,16,25545.514377
0,29,25553.985404
1,2,25557.493181
0,24,25563.645823
0,26,25570.30645
0,38,25580.631172
0,3,25584.220943
1,2,25588.095793
0,24,25595.094307
1,1,25597.732084
0,14,25601.202227
0,1,25601.980587
0,40,25612.42008
1,2,25616.318126
0,8,25618.388572
0,13,25622.220601
1,2,25626.177794
0,28,25634.682709
1,2,25638.170012
0,47,25650.130004
1,2,25653.977312
1,21,25660.114908
0,38,25670.47892
0,23,25678.01416
0,8,25682.528225
1,2,25686.059567
0,23,25693.37968
0,42,25705.29886
0,35,25714.859231
0,40,25725.28915
1,2,25729.21642
0,51,25742.222795
0,29,25750.586457
1,1,25752.974773
1,2,25756.862317
0,28,25764.947134
0,21,25772.071161
0,9,25775.051358
0,42,25785.850246
0,37,25795.830767
0,24,25802.305882
0,35,25812.063632
1,2,25815.827412
1,2,25819.636786
0,32,25827.825723
0,17,25834.094847
1,2,25837.600895
1,2,25841.237528
0,52,25854.166839
0,43,25865.545587
0,3,25867.002053
0,20,25873.975938
0,36,25883.851993
1,2,25888.250052
0,16,25894.583047
1,2,25898.110829
1,2,25901.575919
1,2,25905.352937
0,57,25919.562626
0,18,25926.159257
0,33,25933.422406
1,2,25937.233219
0,7,25939.297478
0,40,25949.994556
0,49,25962.167073
0,40,25972.672024
0,25,25978.473854
0,11,25983.612092
0,51,25996.098698
1,2,25999.632063
0,14,26005.36726
0,500,26259.24184
0,14,26262.980439
0,33,26272.393835
0,17,26278.647161
0,53,26291.557667
0,34,26301.088554
0,28,26310.173379
0,38,26320.360945
0,47,26330.383219
1,2,26333.914522
0,46,26345.733582
1,2,26349.553388
0,48,26362.950886
0,20,26367.857442
1,2,26371.318522
0,1,26373.26604
0,6,26377.324859
0,31,26386.410082
0,42,26397.560882
0,38,26408.106874
0,45,26419.917876
1,1,26422.449831
0,1,26423.319759
0,28,26431.612215
0,35,26440.564891
1,2,26444.441779
0,49,26457.105749
0,26,26463.891057
0,18,26470.335472
0,53,26483.411847
0,42,26494.507115
0,27,26502.699165
1,2,26506.466914
0,17,26514.157783
0,25,26521.764716
0,44,26533.160202
0,43,26543.850342
0,18,26550.285162
0,26,26556.100496
0,45,26567.507162
0,7,26571.866436
0,16,26577.955863
0,36,26587.683063
0,52,26600.593925
0,3,26604.262514
0,32,26614.538005
0,11,26619.745083
0,26,26627.768672
1,2,26631.724177
1,28,26640.298607
0,11,26644.045863
0,11,26647.697716
0,6,26649.458067
0,33,26658.606923
0,3,26664.824748
0,16,26670.965127
0,32,26680.194668
0,34,26687.584954
0,41,26698.120045
0,14,26701.478776
0,5,26705.617796
0,17,26712.077848
0,30,26720.743748
1,2,26724.391098
0,6,26727.409403
0,52,26739.99169
0,16,26743.980607
0,15,26749.941135
1,2,26753.62337
0,40,26764.403453
0,33,26772.422313
0,8,26774.868658
0,10,26777.447989
0,45,26789.136418
0,15,26793.773629
0,39,26804.363077
1,1,26806.888798
1,28,26815.400987
1,2,26819.135033
0,2,26822.783407
0,5,26824.653901
0,20,26829.515645
0,14,26835.280008
0,47,26847.289
0,32,26856.591953
0,51,26868.048448
0,41,26878.921865
0,32,26885.834709
0,42,26897.809508
1,2,26901.543532
1,2,26905.451709
0,34,26914.942909
0,35,26924.656449
1,2,26928.221011
0,24,26933.717471
0,48,26945.790165
0,46,26957.456774
0,21,26963.358308
0,5,26965.197355
0,48,26977.224316
0,39,26987.745961
0,28,26996.197405
0,1,26997.128843
0,47,27008.912052
0,17,27013.082793
0,27,27021.337216
0,10,27025.706582
0,2,27029.139556
0,21,27036.214532
0,21,27043.365828
0,26,27051.428032
0,28,27059.895379
0,37,27068.772439
0,32,27077.967926
0,24,27085.58021
0,21,27092.705236
0,31,27101.619367
0,12,27104.80312
0,38,27115.090454
0,37,27125.202107
0,27,27133.217955
0,11,27138.512953
1,2,27142.434708
1,28,27149.801394
0,7,27152.913869
0,39,27162.473301
1,2,27166.368287
0,7,27169.191299
0,1,27170.06668
0,1,27170.933428
0,26,27178.897991
0,16,27185.055664
1,1,27187.460453
0,27,27195.913083
1,2,27199.401496
0,17,27203.643846
0,25,27211.206026
0,44,27222.390932
0,8,27227.127574
0,47,27238.932119
0,49,27251.390306
0,29,27260.210143
0,23,27267.680617
0,33,27277.060304
1,1,27279.551552
1,28,27288.22708
0,18,27294.148712
0,13,27299.594572
1,2,27303.412461
0,9,27307.570582
0,16,27313.744249
1,2,27317.613879
1,1,27319.960167
0,43,27331.180759
0,37,27341.318423
0,34,27348.918459
1,2,27352.685861
0,31,27361.730365
0,19,27368.530807
0,20,27374.140712
0,17,27380.414677
0,16,27386.60219
1,2,27390.263823
0,11,27395.521847
0,16,27401.545134
1,2,27405.244434
0,21,27412.573748
0,30,27421.174746
0,15,27427.045498
0,32,27436.446531
0,11,27439.206386
0,15,27442.971138
0,16,27449.138042
0,1,27450.376838
0,28,27458.985114
0,16,27465.150586
0,31,27473.952133
0,17,27480.369918
0,35,27489.860362
0,22,27497.057267
1,2,27500.801069
0,33,27510.155675
0,16,27516.292651
0,12,27519.3499
0,27,27526.405668
0,38,27536.891026
0,23,27542.429547
1,2,27546.059957
0,24,27553.727772
0,15,27558.464542
0,13,27563.976182
0,16,27570.235487
1,2,27574.124736
0,54,27587.186836
0,8,27591.823453
0,2,27595.296767
0,8,27599.812936
0,17,27604.767143
0,27,27610.703864
0,13,27615.631743
0,12,27621.020807
0,12,27626.501878
0,19,27631.154666
0,37,27641.189391
0,16,27647.581906
0,10,27650.721605
0,35,27660.299774
0,43,27671.198589
0,37,27679.16047
1,2,27683.052242
0,2,27686.54769
0,17,27692.725964
0,7,27695.053854
0,28,27704.912023
0,17,27709.237006
0,28,27717.659306
0,48,27729.729478
0,47,27740.162644
0,46,27752.121142
0,35,27760.527546
0,29,27768.434991
0,35,27777.634862
0,38,27787.95715
0,2,27791.504912
0,31,27799.642863
0,37,27809.551298
0,54,27822.872789
0,25,27828.755285
0,2,27832.232195
0,29,27838.833684
0,22,27846.055025
0,46,27857.14563
0,44,27868.501089
0,38,27878.664112
0,2,27882.151436
1,2,27886.02435
0,24,27892.346078
1,2,27896.98124
0,34,27908.074702
1,2,27911.912572
0,28,27919.367756
0,9,27921.644349
0,35,27929.328208
0,48,27941.180733
0,3,27945.033462
0,16,27951.147242
0,16,27957.387475
0,38,27967.881341
0,3,27970.232623
0,45,27982.009928
0,2,27983.685522
0,23,27991.052124
0,5,27995.121917
0,28,28003.608683
0,22,28010.931242
0,46,28022.456899
0,21,28027.454161
0,6,28029.544918
0,28,28037.940445
0,32,28047.065363
1,2,28051.248342
1,2,28055.239924
1,2,28059.076057
0,29,28065.659806
0,20,28072.430264
1,1,28075.061028
0,4,28076.601203
0,30,28083.400393
0,21,28090.611419
0,16,28096.781342
0,33,28106.065737
0,40,28116.835801
0,10,28121.679238
0,46,28133.320376
0,11,28138.402056
0,49,28148.45301
0,30,28157.853429
0,2,28161.362045
0,32,28170.265327
1,2,28173.972969
0,46,28183.948296
0,47,28195.929129
0,16,28202.192836
1,2,28205.601877
0,31,28214.472804
0,1,28216.774402
0,29,28225.196343
0,32,28233.003125
1,2,28236.355115
0,40,28246.816224
0,41,28257.710824
0,39,28267.960052
0,2,28271.520663
0,19,28278.250098
0,17,28284.496156
0,31,28293.408016
0,22,28300.673647
0,9,28305.478477
0,45,28317.258141
0,44,28329.45851
1,2,28332.951318
1,2,28336.478029
0,2,28340.439677
0,55,28353.701459
1,2,28357.322299
0,49,28367.535529
0,29,28376.205304
0,28,28382.461842
0,26,28390.232108
0,14,28394.661957
1,2,28398.531422
0,16,28404.615387
0,31,28413.556729
0,26,28419.449893
0,17,28423.572258
0,31,28431.527769
0,34,28441.069455
0,6,28443.112692
0,2,28445.452679
0,39,28455.941237
1,2,28459.447332
0,13,28464.840625
0,26,28471.464578
1,1,28473.933176
1,2,28477.831463
0,19,28484.556967
0,47,28496.341843
0,5,28498.249722
0,42,28508.34379
0,9,28511.003817
0,18,28517.345059
0,1,28518.673166
0,43,28529.851142
0,21,28536.872151
0,12,28540.888558
0,7,28542.898659
0,15,28546.694813
0,30,28555.106189
0,8,28559.669456
0,45,28575.731303
0,34,28583.534351
0,15,28589.502292
0,11,28593.368993
0,16,28599.54838
0,16,28605.528707
1,2,28609.546137
0,19,28616.468001
0,27,28625.730541
0,25,28631.789232
0,38,28641.994708
0,16,28648.384873
0,9,28653.066587
0,2,28656.868323
1,1,28659.461247
1,27,28667.945225
1,2,28671.857306
1,2,28675.874326
0,27,28683.906268
0,36,28693.696083
0,16,28699.958158
0,25,28706.485155
0,2,28709.925596
0,15,28714.568813
1,2,28718.635601
0,15,28724.708785
0,44,28736.002096
0,13,28741.842705
0,43,28753.687135
1,1,28756.19096
0,16,28762.311015
0,25,28770.276867
0,12,28775.697336
0,32,28784.803944
0,36,28795.122426
0,2,28796.790751
1,1,28799.24608
0,28,28807.651606
0,3,28809.349728
0,11,28813.267109
1,2,28817.022156
0,16,28823.369678
0,15,28829.198395
0,33,28838.326349
0,39,28847.857948
0,34,28857.41643
0,49,28868.897028
0,31,28878.064539
0,51,28888.564034
0,36,28897.129434
0,14,28902.900505
0,15,28907.589099
0,19,28914.348471
0,45,28925.945534
1,2,28929.735233
1,27,28937.140434
0,2,28938.458685
0,2,28939.448756
0,1,28940.227525
0,17,28946.181856
0,1,28947.135666
0,12,28950.78165
0,35,28960.465076
0,23,28967.97028
0,16,28974.156814
0,47,28984.900928
0,11,28990.019078
0,56,29005.674493
0,26,29011.753716
0,34,29021.157693
0,49,29033.657612
0,9,29036.143885
0,41,29047.027452
0,21,29054.118035
0,8,29058.686715
0,38,29068.870699
1,2,29072.646551
0,52,29085.826457
0,17,29092.228707
0,24,29099.718395
1,2,29103.694113
0,33,29112.012706
0,16,29118.134736
0,15,29122.812023
0,10,29126.478078
1,2,29130.147004
0,28,29136.756951
0,23,29144.271257
0,28,29152.95295
0,35,29161.246505
0,23,29168.785279
0,34,29178.217721
0,36,29188.153524
0,16,29194.47984
0,20,29199.238157
0,39,29209.526921
0,28,29220.38243
0,11,29225.702014
0,8,29228.742698
1,2,29232.211161
0,45,29242.65588
0,20,29248.074404
0,9,29250.399647
0,16,29256.466547
0,11,29260.787268
0,37,29270.653993
0,38,29280.805189
0,29,29289.180099
0,1,29290.064061
0,27,29296.11022
0,23,29301.431875
0,16,29307.43625
0,28,29315.753019
0,34,29323.233369
0,42,29334.254106
0,26,29342.338143
0,35,29349.77927
0,44,29359.708483
1,2,29363.492481
0,28,29372.89171
0,16,29378.232525
0,16,29384.303243
0,26,29392.457939
1,2,29396.060438
1,1,29398.642358
0,28,29407.289212
0,18,29412.797956
0,38,29423.080332
0,37,29433.336244
0,23,29439.918675
0,40,29449.435107
0,12,29454.019036
0,36,29463.801263
0,16,29470.016325
0,14,29475.785179
0,19,29481.372464
0,43,29492.656022
0,47,29502.42901
0,32,29510.254821
1,2,29513.934461
0,26,29522.149297
0,24,29529.845695
0,53,29543.025874
0,16,29549.115972
1,2,29552.78751
0,14,29558.787448
0,57,29572.820837
1,2,29576.744721
1,28,29584.20437
0,36,29594.087982
0,2,29597.661723
0,28,29605.946606
0,23,29613.30229
0,16,29619.592157
0,44,29630.867652
0,30,29639.532158
0,3,29642.547311
0,33,29651.756024
0,27,29658.624335
0,28,29667.020248
1,2,29671.12007
0,1,29673.347306
0,15,29678.265977
0,16,29684.391731
0,36,29693.00593
0,1,29693.767717
0,1,29694.513376
0,28,29702.754532
0,25,29710.501567
0,46,29722.170693
1,2,29725.929255
0,33,29735.459012
0,16,29741.786851
0,32,29748.966728
0,16,29755.058593
0,18,29761.54059
0,45,29773.15829
0,2,29776.637644
0,23,29783.946813
0,30,29792.640402
0,16,29798.738401
1,2,29802.548659
0,23,29810.212696
0,25,29817.921522
0,7,29821.261273
0,40,29830.823204
0,33,29840.257737
1,2,29843.979036
0,16,29850.310996
0,44,29860.654115
0,33,29870.052121
1,1,29872.496142
0,37,29882.682158
0,6,29885.627151
0,13,29889.898053
1,2,29893.738125
0,8,29895.857567
0,15,29900.463141
0,16,29905.311549
0,16,29911.389362
0,39,29921.879593
0,35,29929.472306
0,28,29938.220155
0,30,29947.034
1,2,29950.933857
1,28,29958.536402
0,16,29962.527809
1,1,29965.002829
1,1,29967.430941
0,9,29970.938998
0,33,29980.166256
0,40,29990.600158
0,28,29997.001796
0,3,30000.611995
0,34,30010.024333
0,16,30016.148148
0,33,30025.358418
0,35,30035.189119
0,28,30043.617658
0,28,30051.945493
0,14,30057.765874
0,16,30064.133165
1,2,30067.983237
0,29,30076.829139
1,2,30080.648598
0,39,30091.423608
0,16,30097.540524
0,36,30106.762314
0,31,30114.292441
0,34,30123.795053
0,4,30127.681874
0,21,30133.828788
0,26,30141.65273
1,2,30145.264626
1,2,30149.03286
0,17,30154.887561
1,2,30158.376966
0,37,30168.486139
0,16,30174.591528
0,32,30183.760973
0,13,30188.001121
0,16,30194.113383
1,2,30197.662061
0,45,30209.252313
0,27,30217.529284
0,48,30229.509417
0,38,30239.632933
0,41,30248.179516
0,17,30254.395595
0,8,30258.953745
0,33,30266.268774
0,27,30272.488803
0,15,30278.254049
0,13,30283.072503
1,1,30285.615578
0,28,30293.840688
0,46,30305.541205
1,2,30309.1483
0,38,30319.60834
0,37,30329.744347
0,14,30334.964344
0,38,30342.643572
0,12,30345.482024
0,17,30351.725986
1,2,30355.554848
0,28,30364.02014
0,19,30370.615964
0,37,30380.779312
0,13,30385.018205
0,38,30395.128035
0,32,30402.3438
0,48,30413.70531
0,2,30417.233228
0,8,30419.318435
1,2,30423.1071
0,21,30428.937021
1,2,30432.720796
0,2,30434.247929
0,5,30435.869947
0,1,30436.72396
0,45,30448.49805
0,17,30454.772174
1,2,30458.659387
1,27,30466.093397
0,52,30479.432666
1,2,30483.158542
0,2,30485.212722
0,13,30490.808709
0,16,30497.018681
0,2,30500.445806
0,16,30506.458795
0,13,30510.663304
0,28,30518.98719
0,50,30531.452093
0,37,30540.71588
1,2,30544.184005
0,28,30551.113042
0,39,30560.414283
0,35,30569.949107
0,48,30582.537242
0,39,30593.091509
0,34,30601.010651
0,37,30610.994013
0,8,30615.596442
0,17,30621.891103
1,2,30625.934941
0,28,30634.112732
0,49,30646.504971
0,20,30651.907966
0,16,30658.148272
0,45,30669.661005
0,16,30675.812099
0,40,30685.295732
0,53,30699.918307
1,2,30703.954747
0,1,30704.786203
0,26,30712.821351
1,2,30716.677089
0,37,30726.672184
0,4,30729.830612
0,50,30742.292025
1,1,30744.754795
0,51,30757.484182
0,12,30763.019877
0,1,30766.359461
0,26,30774.536007
0,33,30783.932222
1,2,30787.834903
0,28,30796.233278
0,8,30798.871613
1,2,30802.669331
1,27,30810.031481
1,1,30812.435
0,23,30818.58924
0,7,30820.909105
0,16,30827.228899
1,2,30830.893697
0,23,30836.646276
0,2,30840.104114
1,2,30844.042122
0,6,30845.812943
0,1,30846.693402
0,16,30852.846091
0,31,30860.343959
1,1,30862.731074
0,16,30868.917574
0,21,30876.01047
0,34,30885.390803
0,24,30893.125947
1,2,30897.021387
0,29,30907.626014
1,2,30911.479265
0,15,30914.800364
1,2,30918.843082
0,39,30929.175061
0,43,30940.341408
0,20,30947.121701
0,27,30955.285495
0,8,30957.913396
0,38,30966.820747
0,43,30977.966197
0,47,30989.746384
0,48,31001.897122
0,54,31015.289839
0,37,31025.360124
0,9,31028.574932
0,24,31036.2181
0,28,31045.30812
0,48,31058.360774
0,41,31069.448495
0,20,31076.448062
0,26,31083.238206
0,51,31095.069791
0,13,31098.535417
0,2,31101.975996
0,45,31114.3949
0,42,31126.621999
1,2,31130.641737
0,9,31135.841579
0,2,31137.196599
0,15,31142.045033
0,14,31145.744274
0,16,31151.860605
1,2,31155.697966
1,28,31164.308864
0,19,31171.056068
1,2,31174.916257
0,40,31184.485399
0,42,31195.622064
0,26,31203.868143
0,13,31209.452793
1,2,31213.50632
0,6,31215.430432
1,2,31219.109267
0,25,31227.022257
0,44,31237.629972
0,13,31243.285567
0,51,31255.989134
0,30,31264.872614
0,36,31274.847539
0,37,31285.104484
0,38,31295.418694
0,27,31302.505955
0,22,31309.75391
0,29,31317.913412
0,16,31324.115273
0,42,31335.396021
1,2,31338.892159
0,10,31344.040387
0,16,31350.476767
0,4,31352.233257
1,2,31355.946003
1,28,31364.540774
0,36,31374.502868
0,2,31378.239419
0,27,31386.585643
0,16,31392.835219
0,50,31405.484863
0,16,31411.674333
0,13,31415.171924
0,32,31423.019414
0,25,31430.851559
0,2,31434.325996
0,36,31444.145688
0,25,31450.872221
0,34,31460.689899
0,13,31466.227998
0,8,31470.856844
0,2,31472.62633
1,2,31476.326992
0,16,31481.326179
1,2,31484.844096
0,28,31496.334862
0,16,31502.532046
0,22,31509.986205
1,2,31513.700142
0,18,31520.226322
0,23,31527.672086
0,18,31533.768628
0,1,31534.653292
1,2,31538.485879
1,28,31546.270496
0,18,31552.332297
0,37,31562.522071
0,2,31565.493572
0,40,31575.090844
0,22,31580.04808
0,18,31587.081362
0,17,31592.70478
0,32,31601.68605
0,9,31606.613585
0,35,31616.59463
1,2,31620.451464
1,2,31624.371376
1,2,31628.493287
0,28,31636.481982
0,53,31650.148778
1,2,31653.89926
0,26,31662.125031
0,28,31670.510611
1,2,31674.095798
1,2,31678.202031
0,28,31687.038946
1,1,31689.484777
0,1,31690.315528
0,34,31699.97212
1,2,31703.824511
1,28,31710.994699
0,29,31719.625244
0,23,31726.313687
0,30,31734.965804
0,46,31746.69297
0,34,31756.190355
0,8,31759.679576
0,1,31760.497138
0,1,31761.239002
0,22,31768.614127
0,2,31772.005659
0,9,31774.845495
0,2,31778.588866
0,16,31785.044412
0,11,31790.223029
0,40,31800.919236
0,36,31811.305323
0,41,31822.788562
0,26,31830.766232
1,2,31834.597985
0,38,31844.907217
0,16,31851.239058
0,56,31865.075189
0,14,31870.144673
0,55,31883.890246
0,7,31887.08671
0,25,31895.01737
0,16,31901.302944
0,30,31910.267982
0,28,31918.669708
0,18,31925.134261
0,40,31935.588928
0,16,31942.036139
0,36,31951.965527
1,2,31955.877947
1,28,31963.716815
1,47,31978.518772
0,28,31987.497043
1,2,31991.170496
0,30,31998.354603
1,2,32002.244407
1,27,32009.956911
1,29,32019.675514
1,2,32023.479764
0,28,32032.273388
0,16,32038.928944
0,4,32041.183014
0,30,32050.204087
0,16,32056.522395
0,38,32065.055038
0,42,32076.659094
0,16,32083.322866
0,13,32086.918579
0,32,32096.96849
1,2,32100.865773
1,27,32108.513886
0,16,32114.80648
0,15,32118.6722
1,2,32122.396573
0,7,32124.462959
0,1,32125.260465
0,43,32136.688593
0,21,32144.061773
1,2,32147.827584
0,17,32154.40943
0,16,32160.596856
0,44,32172.240121
0,36,32181.694792
0,43,32192.218047
0,20,32199.042203
0,27,32206.976434
0,14,32211.544697
0,36,32222.127911
0,16,32228.427014
0,5,32230.385324
0,47,32242.879175
0,10,32246.884082
1,2,32250.402333
0,11,32253.479161
0,32,32262.893355
0,2,32266.447342
1,1,32268.919929
0,3,32270.179491
0,23,32275.547745
0,16,32281.523344
0,34,32291.552135
0,41,32302.914404
0,38,32311.116779
0,23,32319.097406
0,29,32326.886696
0,32,32335.826131
0,19,32340.175039
0,19,32346.890122
0,19,32353.632207
0,34,32363.539316
0,18,32368.831717
1,2,32372.398299
0,19,32379.214243
0,38,32389.863431
0,12,32395.293065
1,2,32399.208768
0,16,32405.558284
0,40,32416.43393
1,2,32420.358542
1,28,32429.20976
0,25,32436.621326
0,27,32445.264629
0,39,32454.342996
1,2,32458.135575
0,28,32466.699164
0,16,32473.046493
0,33,32482.504013
0,24,32489.459688
0,14,32495.148758
0,32,32502.330312
0,27,32510.824284
0,45,32522.662358
0,14,32528.405753
1,2,32532.267861
0,7,32534.283994
0,1,32535.102316
0,41,32545.313041
0,22,32552.404081
1,1,32554.788763
1,28,32563.386182
0,31,32572.526688
0,13,32577.005639
0,12,32580.46048
0,16,32586.652164
1,2,32590.202219
0,40,32601.284597
0,14,32607.234041
0,50,32619.192958
0,37,32629.326516
0,15,32633.985134
0,7,32637.100208
0,41,32648.075093
0,47,32660.398923
0,46,32672.42613
0,24,32680.167362
0,9,32684.93002
0,36,32695.140488
0,34,32702.809131
0,45,32714.489023
0,16,32720.863176
0,28,32727.404233
0,18,32734.071237
0,40,32745.260509
1,1,32747.645288
1,22,32754.076737
0,28,32762.933315
0,23,32768.431285
0,12,32771.809356
0,27,32780.621241
0,31,32789.005686
0,42,32800.315292
0,2,32803.717386
0,17,32810.084129
